"","X","instant","dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","mnth2","weekday2","hr2"
"9260",9142,9142,"1/21/12",1,1,1,19,0,6,0,2,0.18,0.1515,0.8,0.3881,0,85,85,"January","Saturday","7 PM"
"9261",9143,9143,"1/21/12",1,1,1,20,0,6,0,2,0.18,0.1667,0.8,0.2985,5,62,67,"January","Saturday","8 PM"
"9262",9144,9144,"1/21/12",1,1,1,21,0,6,0,1,0.18,0.1515,0.74,0.3284,5,64,69,"January","Saturday","9 PM"
"9263",9145,9145,"1/21/12",1,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,3,56,59,"January","Saturday","10 PM"
"9264",9146,9146,"1/21/12",1,1,1,23,0,6,0,2,0.16,0.1515,0.8,0.2537,1,51,52,"January","Saturday","11 PM"
"9265",9147,9147,"1/22/12",1,1,1,0,0,0,0,1,0.16,0.1364,0.8,0.2985,1,51,52,"January","Sunday","12 AM"
"9266",9148,9148,"1/22/12",1,1,1,1,0,0,0,2,0.18,0.1667,0.74,0.2985,1,49,50,"January","Sunday","1 AM"
"9267",9149,9149,"1/22/12",1,1,1,2,0,0,0,2,0.18,0.1667,0.74,0.2836,1,46,47,"January","Sunday","2 AM"
"9268",9150,9150,"1/22/12",1,1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836,1,20,21,"January","Sunday","3 AM"
"9269",9151,9151,"1/22/12",1,1,1,4,0,0,0,3,0.16,0.1364,0.8,0.2836,1,1,2,"January","Sunday","4 AM"
"9270",9152,9152,"1/22/12",1,1,1,5,0,0,0,3,0.16,0.1515,0.74,0.2239,1,2,3,"January","Sunday","5 AM"
"9271",9153,9153,"1/22/12",1,1,1,6,0,0,0,2,0.16,0.1515,0.74,0.2239,0,4,4,"January","Sunday","6 AM"
"9272",9154,9154,"1/22/12",1,1,1,7,0,0,0,2,0.16,0.1515,0.74,0.2239,2,11,13,"January","Sunday","7 AM"
"9273",9155,9155,"1/22/12",1,1,1,8,0,0,0,2,0.16,0.1515,0.74,0.2239,3,29,32,"January","Sunday","8 AM"
"9274",9156,9156,"1/22/12",1,1,1,9,0,0,0,2,0.16,0.1515,0.74,0.2239,9,54,63,"January","Sunday","9 AM"
"9275",9157,9157,"1/22/12",1,1,1,10,0,0,0,2,0.16,0.1364,0.74,0.2836,9,120,129,"January","Sunday","10 AM"
"9276",9158,9158,"1/22/12",1,1,1,11,0,0,0,3,0.16,0.1515,0.8,0.2537,18,115,133,"January","Sunday","11 AM"
"9277",9159,9159,"1/22/12",1,1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,24,161,185,"January","Sunday","12 PM"
"9278",9160,9160,"1/22/12",1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343,24,175,199,"January","Sunday","1 PM"
"9279",9161,9161,"1/22/12",1,1,1,14,0,0,0,2,0.16,0.1667,0.8,0.1642,19,163,182,"January","Sunday","2 PM"
"9280",9162,9162,"1/22/12",1,1,1,15,0,0,0,2,0.16,0.1515,0.8,0.194,27,149,176,"January","Sunday","3 PM"
"9281",9163,9163,"1/22/12",1,1,1,16,0,0,0,2,0.16,0.1515,0.8,0.194,12,143,155,"January","Sunday","4 PM"
"9282",9164,9164,"1/22/12",1,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045,8,100,108,"January","Sunday","5 PM"
"9283",9165,9165,"1/22/12",1,1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045,11,110,121,"January","Sunday","6 PM"
"9284",9166,9166,"1/22/12",1,1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045,9,80,89,"January","Sunday","7 PM"
"9285",9167,9167,"1/22/12",1,1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642,5,69,74,"January","Sunday","8 PM"
"9286",9168,9168,"1/22/12",1,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,8,36,44,"January","Sunday","9 PM"
"9287",9169,9169,"1/22/12",1,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,0,58,58,"January","Sunday","10 PM"
"9288",9170,9170,"1/22/12",1,1,1,23,0,0,0,2,0.16,0.1818,0.93,0.1045,2,35,37,"January","Sunday","11 PM"
"9289",9171,9171,"1/23/12",1,1,1,0,0,1,1,2,0.18,0.2424,0.86,0,2,17,19,"January","Monday","12 AM"
"9290",9172,9172,"1/23/12",1,1,1,1,0,1,1,2,0.18,0.2121,0.86,0.1045,0,4,4,"January","Monday","1 AM"
"9291",9173,9173,"1/23/12",1,1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045,0,2,2,"January","Monday","2 AM"
"9292",9174,9174,"1/23/12",1,1,1,3,0,1,1,2,0.18,0.2424,0.86,0,0,1,1,"January","Monday","3 AM"
"9293",9175,9175,"1/23/12",1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0,0,1,1,"January","Monday","4 AM"
"9294",9176,9176,"1/23/12",1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0,0,19,19,"January","Monday","5 AM"
"9295",9177,9177,"1/23/12",1,1,1,6,0,1,1,2,0.2,0.2576,0.86,0,6,36,42,"January","Monday","6 AM"
"9296",9178,9178,"1/23/12",1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0,8,114,122,"January","Monday","7 AM"
"9297",9179,9179,"1/23/12",1,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,5,267,272,"January","Monday","8 AM"
"9298",9180,9180,"1/23/12",1,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,13,198,211,"January","Monday","9 AM"
"9299",9181,9181,"1/23/12",1,1,1,10,0,1,1,2,0.2,0.2576,0.93,0,10,139,149,"January","Monday","10 AM"
"9300",9182,9182,"1/23/12",1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,5,57,62,"January","Monday","11 AM"
"9301",9183,9183,"1/23/12",1,1,1,12,0,1,1,2,0.22,0.2727,0.93,0,10,52,62,"January","Monday","12 PM"
"9302",9184,9184,"1/23/12",1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,5,32,37,"January","Monday","1 PM"
"9303",9185,9185,"1/23/12",1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,13,48,61,"January","Monday","2 PM"
"9304",9186,9186,"1/23/12",1,1,1,15,0,1,1,2,0.22,0.2121,1,0.2239,10,64,74,"January","Monday","3 PM"
"9305",9187,9187,"1/23/12",1,1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642,14,108,122,"January","Monday","4 PM"
"9306",9188,9188,"1/23/12",1,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,6,270,276,"January","Monday","5 PM"
"9307",9189,9189,"1/23/12",1,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,7,275,282,"January","Monday","6 PM"
"9308",9190,9190,"1/23/12",1,1,1,19,0,1,1,2,0.26,0.2576,0.93,0.1642,9,211,220,"January","Monday","7 PM"
"9309",9191,9191,"1/23/12",1,1,1,20,0,1,1,2,0.26,0.2576,1,0.1642,8,161,169,"January","Monday","8 PM"
"9310",9192,9192,"1/23/12",1,1,1,21,0,1,1,2,0.26,0.2424,1,0.2836,8,112,120,"January","Monday","9 PM"
"9311",9193,9193,"1/23/12",1,1,1,22,0,1,1,2,0.26,0.2424,1,0.2836,4,64,68,"January","Monday","10 PM"
"9312",9194,9194,"1/23/12",1,1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284,2,35,37,"January","Monday","11 PM"
"9313",9195,9195,"1/24/12",1,1,1,0,0,2,1,2,0.3,0.2879,1,0.2836,6,19,25,"January","Tuesday","12 AM"
"9314",9196,9196,"1/24/12",1,1,1,1,0,2,1,2,0.32,0.303,0.93,0.2537,2,7,9,"January","Tuesday","1 AM"
"9315",9197,9197,"1/24/12",1,1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239,2,6,8,"January","Tuesday","2 AM"
"9316",9198,9198,"1/24/12",1,1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343,0,3,3,"January","Tuesday","3 AM"
"9317",9199,9199,"1/24/12",1,1,1,4,0,2,1,2,0.3,0.3182,1,0.0896,0,2,2,"January","Tuesday","4 AM"
"9318",9200,9200,"1/24/12",1,1,1,5,0,2,1,2,0.3,0.3182,1,0.0896,0,26,26,"January","Tuesday","5 AM"
"9319",9201,9201,"1/24/12",1,1,1,6,0,2,1,2,0.32,0.3182,0.93,0.194,1,88,89,"January","Tuesday","6 AM"
"9320",9202,9202,"1/24/12",1,1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343,11,221,232,"January","Tuesday","7 AM"
"9321",9203,9203,"1/24/12",1,1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343,11,479,490,"January","Tuesday","8 AM"
"9322",9204,9204,"1/24/12",1,1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896,11,244,255,"January","Tuesday","9 AM"
"9323",9205,9205,"1/24/12",1,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,23,93,116,"January","Tuesday","10 AM"
"9324",9206,9206,"1/24/12",1,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,30,123,153,"January","Tuesday","11 AM"
"9325",9207,9207,"1/24/12",1,1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642,25,150,175,"January","Tuesday","12 PM"
"9326",9208,9208,"1/24/12",1,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,33,170,203,"January","Tuesday","1 PM"
"9327",9209,9209,"1/24/12",1,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,35,138,173,"January","Tuesday","2 PM"
"9328",9210,9210,"1/24/12",1,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,52,156,208,"January","Tuesday","3 PM"
"9329",9211,9211,"1/24/12",1,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,35,243,278,"January","Tuesday","4 PM"
"9330",9212,9212,"1/24/12",1,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,41,474,515,"January","Tuesday","5 PM"
"9331",9213,9213,"1/24/12",1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32,391,423,"January","Tuesday","6 PM"
"9332",9214,9214,"1/24/12",1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,20,311,331,"January","Tuesday","7 PM"
"9333",9215,9215,"1/24/12",1,1,1,20,0,2,1,1,0.32,0.3485,0.76,0,18,211,229,"January","Tuesday","8 PM"
"9334",9216,9216,"1/24/12",1,1,1,21,0,2,1,1,0.36,0.3788,0.71,0,18,154,172,"January","Tuesday","9 PM"
"9335",9217,9217,"1/24/12",1,1,1,22,0,2,1,1,0.32,0.3485,0.81,0,14,111,125,"January","Tuesday","10 PM"
"9336",9218,9218,"1/24/12",1,1,1,23,0,2,1,1,0.32,0.3485,0.76,0,19,80,99,"January","Tuesday","11 PM"
"9337",9219,9219,"1/25/12",1,1,1,0,0,3,1,1,0.26,0.303,0.93,0,6,25,31,"January","Wednesday","12 AM"
"9338",9220,9220,"1/25/12",1,1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239,4,9,13,"January","Wednesday","1 AM"
"9339",9221,9221,"1/25/12",1,1,1,2,0,3,1,1,0.28,0.2727,0.7,0.194,3,3,6,"January","Wednesday","2 AM"
"9340",9222,9222,"1/25/12",1,1,1,3,0,3,1,1,0.26,0.2576,0.75,0.194,0,1,1,"January","Wednesday","3 AM"
"9341",9223,9223,"1/25/12",1,1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836,0,4,4,"January","Wednesday","4 AM"
"9342",9224,9224,"1/25/12",1,1,1,5,0,3,1,1,0.26,0.2424,0.7,0.2836,0,33,33,"January","Wednesday","5 AM"
"9343",9225,9225,"1/25/12",1,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,1,87,88,"January","Wednesday","6 AM"
"9344",9226,9226,"1/25/12",1,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,14,243,257,"January","Wednesday","7 AM"
"9345",9227,9227,"1/25/12",1,1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537,18,495,513,"January","Wednesday","8 AM"
"9346",9228,9228,"1/25/12",1,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,18,218,236,"January","Wednesday","9 AM"
"9347",9229,9229,"1/25/12",1,1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284,30,111,141,"January","Wednesday","10 AM"
"9348",9230,9230,"1/25/12",1,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,52,105,157,"January","Wednesday","11 AM"
"9349",9231,9231,"1/25/12",1,1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343,46,147,193,"January","Wednesday","12 PM"
"9350",9232,9232,"1/25/12",1,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,63,149,212,"January","Wednesday","1 PM"
"9351",9233,9233,"1/25/12",1,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,53,107,160,"January","Wednesday","2 PM"
"9352",9234,9234,"1/25/12",1,1,1,15,0,3,1,1,0.36,0.3788,0.46,0,30,125,155,"January","Wednesday","3 PM"
"9353",9235,9235,"1/25/12",1,1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642,29,217,246,"January","Wednesday","4 PM"
"9354",9236,9236,"1/25/12",1,1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642,27,443,470,"January","Wednesday","5 PM"
"9355",9237,9237,"1/25/12",1,1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343,24,415,439,"January","Wednesday","6 PM"
"9356",9238,9238,"1/25/12",1,1,1,19,0,3,1,2,0.34,0.3636,0.53,0,5,311,316,"January","Wednesday","7 PM"
"9357",9239,9239,"1/25/12",1,1,1,20,0,3,1,1,0.32,0.3182,0.61,0.194,10,225,235,"January","Wednesday","8 PM"
"9358",9240,9240,"1/25/12",1,1,1,21,0,3,1,1,0.3,0.3333,0.65,0,19,166,185,"January","Wednesday","9 PM"
"9359",9241,9241,"1/25/12",1,1,1,22,0,3,1,1,0.3,0.3182,0.65,0.0896,12,101,113,"January","Wednesday","10 PM"
"9360",9242,9242,"1/25/12",1,1,1,23,0,3,1,2,0.28,0.3182,0.65,0,3,63,66,"January","Wednesday","11 PM"
"9361",9243,9243,"1/26/12",1,1,1,0,0,4,1,2,0.28,0.2879,0.75,0.1045,3,22,25,"January","Thursday","12 AM"
"9362",9244,9244,"1/26/12",1,1,1,1,0,4,1,2,0.28,0.3182,0.75,0,5,16,21,"January","Thursday","1 AM"
"9363",9245,9245,"1/26/12",1,1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642,1,6,7,"January","Thursday","2 AM"
"9364",9246,9246,"1/26/12",1,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,1,5,6,"January","Thursday","3 AM"
"9365",9247,9247,"1/26/12",1,1,1,4,0,4,1,1,0.28,0.3182,0.75,0,0,3,3,"January","Thursday","4 AM"
"9366",9248,9248,"1/26/12",1,1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045,0,28,28,"January","Thursday","5 AM"
"9367",9249,9249,"1/26/12",1,1,1,6,0,4,1,2,0.28,0.3182,0.81,0,0,88,88,"January","Thursday","6 AM"
"9368",9250,9250,"1/26/12",1,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,11,228,239,"January","Thursday","7 AM"
"9369",9251,9251,"1/26/12",1,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,16,514,530,"January","Thursday","8 AM"
"9370",9252,9252,"1/26/12",1,1,1,9,0,4,1,2,0.3,0.3333,0.81,0,18,256,274,"January","Thursday","9 AM"
"9371",9253,9253,"1/26/12",1,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,16,92,108,"January","Thursday","10 AM"
"9372",9254,9254,"1/26/12",1,1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045,11,100,111,"January","Thursday","11 AM"
"9373",9255,9255,"1/26/12",1,1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343,29,136,165,"January","Thursday","12 PM"
"9374",9256,9256,"1/26/12",1,1,1,13,0,4,1,2,0.38,0.3939,0.71,0,17,156,173,"January","Thursday","1 PM"
"9375",9257,9257,"1/26/12",1,1,1,14,0,4,1,2,0.4,0.4091,0.71,0.1045,16,112,128,"January","Thursday","2 PM"
"9376",9258,9258,"1/26/12",1,1,1,15,0,4,1,2,0.42,0.4242,0.71,0.1045,22,142,164,"January","Thursday","3 PM"
"9377",9259,9259,"1/26/12",1,1,1,16,0,4,1,2,0.4,0.4091,0.71,0.0896,15,209,224,"January","Thursday","4 PM"
"9378",9260,9260,"1/26/12",1,1,1,17,0,4,1,2,0.42,0.4242,0.71,0,16,397,413,"January","Thursday","5 PM"
"9379",9261,9261,"1/26/12",1,1,1,18,0,4,1,2,0.42,0.4242,0.71,0,12,394,406,"January","Thursday","6 PM"
"9380",9262,9262,"1/26/12",1,1,1,19,0,4,1,2,0.4,0.4091,0.76,0.1045,11,302,313,"January","Thursday","7 PM"
"9381",9263,9263,"1/26/12",1,1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343,8,216,224,"January","Thursday","8 PM"
"9382",9264,9264,"1/26/12",1,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045,8,184,192,"January","Thursday","9 PM"
"9383",9265,9265,"1/26/12",1,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,3,139,142,"January","Thursday","10 PM"
"9384",9266,9266,"1/26/12",1,1,1,23,0,4,1,2,0.4,0.4091,0.82,0,5,86,91,"January","Thursday","11 PM"
"9385",9267,9267,"1/27/12",1,1,1,0,0,5,1,2,0.4,0.4091,0.82,0.2537,6,32,38,"January","Friday","12 AM"
"9386",9268,9268,"1/27/12",1,1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239,6,23,29,"January","Friday","1 AM"
"9387",9269,9269,"1/27/12",1,1,1,2,0,5,1,1,0.42,0.4242,0.94,0.1343,2,11,13,"January","Friday","2 AM"
"9388",9270,9270,"1/27/12",1,1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836,3,5,8,"January","Friday","3 AM"
"9389",9271,9271,"1/27/12",1,1,1,4,0,5,1,2,0.4,0.4091,1,0.2985,1,3,4,"January","Friday","4 AM"
"9390",9272,9272,"1/27/12",1,1,1,5,0,5,1,2,0.42,0.4242,0.94,0.3284,0,24,24,"January","Friday","5 AM"
"9391",9273,9273,"1/27/12",1,1,1,6,0,5,1,2,0.42,0.4242,1,0.3284,0,72,72,"January","Friday","6 AM"
"9392",9274,9274,"1/27/12",1,1,1,7,0,5,1,2,0.42,0.4242,1,0.2985,6,128,134,"January","Friday","7 AM"
"9393",9275,9275,"1/27/12",1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,14,206,220,"January","Friday","8 AM"
"9394",9276,9276,"1/27/12",1,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,6,101,107,"January","Friday","9 AM"
"9395",9277,9277,"1/27/12",1,1,1,10,0,5,1,3,0.48,0.4697,1,0.1642,9,117,126,"January","Friday","10 AM"
"9396",9278,9278,"1/27/12",1,1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343,10,95,105,"January","Friday","11 AM"
"9397",9279,9279,"1/27/12",1,1,1,12,0,5,1,2,0.5,0.4848,0.88,0.1642,25,155,180,"January","Friday","12 PM"
"9398",9280,9280,"1/27/12",1,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,26,175,201,"January","Friday","1 PM"
"9399",9281,9281,"1/27/12",1,1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,23,153,176,"January","Friday","2 PM"
"9400",9282,9282,"1/27/12",1,1,1,15,0,5,1,1,0.48,0.4697,0.51,0.3284,27,170,197,"January","Friday","3 PM"
"9401",9283,9283,"1/27/12",1,1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,26,241,267,"January","Friday","4 PM"
"9402",9284,9284,"1/27/12",1,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,16,406,422,"January","Friday","5 PM"
"9403",9285,9285,"1/27/12",1,1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,20,363,383,"January","Friday","6 PM"
"9404",9286,9286,"1/27/12",1,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,10,241,251,"January","Friday","7 PM"
"9405",9287,9287,"1/27/12",1,1,1,20,0,5,1,1,0.34,0.303,0.53,0.3582,6,153,159,"January","Friday","8 PM"
"9406",9288,9288,"1/27/12",1,1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,8,127,135,"January","Friday","9 PM"
"9407",9289,9289,"1/27/12",1,1,1,22,0,5,1,1,0.34,0.303,0.49,0.3881,11,108,119,"January","Friday","10 PM"
"9408",9290,9290,"1/27/12",1,1,1,23,0,5,1,1,0.32,0.2879,0.49,0.4179,8,78,86,"January","Friday","11 PM"
"9409",9291,9291,"1/28/12",1,1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,1,68,69,"January","Saturday","12 AM"
"9410",9292,9292,"1/28/12",1,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,1,57,58,"January","Saturday","1 AM"
"9411",9293,9293,"1/28/12",1,1,1,2,0,6,0,1,0.26,0.303,0.6,0,3,38,41,"January","Saturday","2 AM"
"9412",9294,9294,"1/28/12",1,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,1,16,17,"January","Saturday","3 AM"
"9413",9295,9295,"1/28/12",1,1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,0,8,8,"January","Saturday","4 AM"
"9414",9296,9296,"1/28/12",1,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0,10,10,"January","Saturday","5 AM"
"9415",9297,9297,"1/28/12",1,1,1,6,0,6,0,1,0.24,0.2879,0.7,0,3,12,15,"January","Saturday","6 AM"
"9416",9298,9298,"1/28/12",1,1,1,7,0,6,0,1,0.22,0.2727,0.75,0,3,28,31,"January","Saturday","7 AM"
"9417",9299,9299,"1/28/12",1,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,9,82,91,"January","Saturday","8 AM"
"9418",9300,9300,"1/28/12",1,1,1,9,0,6,0,1,0.22,0.2727,0.8,0,13,145,158,"January","Saturday","9 AM"
"9419",9301,9301,"1/28/12",1,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,27,164,191,"January","Saturday","10 AM"
"9420",9302,9302,"1/28/12",1,1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,55,241,296,"January","Saturday","11 AM"
"9421",9303,9303,"1/28/12",1,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,70,244,314,"January","Saturday","12 PM"
"9422",9304,9304,"1/28/12",1,1,1,13,0,6,0,1,0.34,0.3182,0.57,0.2537,80,293,373,"January","Saturday","1 PM"
"9423",9305,9305,"1/28/12",1,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,123,239,362,"January","Saturday","2 PM"
"9424",9306,9306,"1/28/12",1,1,1,15,0,6,0,1,0.4,0.4091,0.47,0.3284,90,320,410,"January","Saturday","3 PM"
"9425",9307,9307,"1/28/12",1,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,131,276,407,"January","Saturday","4 PM"
"9426",9308,9308,"1/28/12",1,1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,57,233,290,"January","Saturday","5 PM"
"9427",9309,9309,"1/28/12",1,1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,40,201,241,"January","Saturday","6 PM"
"9428",9310,9310,"1/28/12",1,1,1,19,0,6,0,2,0.42,0.4242,0.41,0.5522,33,173,206,"January","Saturday","7 PM"
"9429",9311,9311,"1/28/12",1,1,1,20,0,6,0,1,0.4,0.4091,0.35,0.3881,5,115,120,"January","Saturday","8 PM"
"9430",9312,9312,"1/28/12",1,1,1,21,0,6,0,1,0.36,0.3333,0.29,0.3582,18,109,127,"January","Saturday","9 PM"
"9431",9313,9313,"1/28/12",1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,6,97,103,"January","Saturday","10 PM"
"9432",9314,9314,"1/28/12",1,1,1,23,0,6,0,1,0.32,0.3182,0.31,0.194,6,79,85,"January","Saturday","11 PM"
"9433",9315,9315,"1/29/12",1,1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,15,81,96,"January","Sunday","12 AM"
"9434",9316,9316,"1/29/12",1,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,5,68,73,"January","Sunday","1 AM"
"9435",9317,9317,"1/29/12",1,1,1,2,0,0,0,1,0.28,0.2576,0.26,0.3284,3,48,51,"January","Sunday","2 AM"
"9436",9318,9318,"1/29/12",1,1,1,3,0,0,0,1,0.26,0.2576,0.28,0.194,4,17,21,"January","Sunday","3 AM"
"9437",9319,9319,"1/29/12",1,1,1,4,0,0,0,1,0.24,0.2576,0.3,0,0,5,5,"January","Sunday","4 AM"
"9438",9320,9320,"1/29/12",1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,1,6,7,"January","Sunday","5 AM"
"9439",9321,9321,"1/29/12",1,1,1,6,0,0,0,1,0.2,0.2273,0.4,0.1045,1,4,5,"January","Sunday","6 AM"
"9440",9322,9322,"1/29/12",1,1,1,7,0,0,0,1,0.2,0.2121,0.37,0.1343,0,12,12,"January","Sunday","7 AM"
"9441",9323,9323,"1/29/12",1,1,1,8,0,0,0,1,0.18,0.197,0.4,0.1343,9,61,70,"January","Sunday","8 AM"
"9442",9324,9324,"1/29/12",1,1,1,9,0,0,0,1,0.18,0.197,0.43,0.1343,13,98,111,"January","Sunday","9 AM"
"9443",9325,9325,"1/29/12",1,1,1,10,0,0,0,1,0.24,0.2424,0.35,0.1343,38,153,191,"January","Sunday","10 AM"
"9444",9326,9326,"1/29/12",1,1,1,11,0,0,0,1,0.28,0.2727,0.28,0.2239,57,198,255,"January","Sunday","11 AM"
"9445",9327,9327,"1/29/12",1,1,1,12,0,0,0,1,0.32,0.303,0.26,0.2239,73,215,288,"January","Sunday","12 PM"
"9446",9328,9328,"1/29/12",1,1,1,13,0,0,0,1,0.32,0.303,0.26,0.2239,78,238,316,"January","Sunday","1 PM"
"9447",9329,9329,"1/29/12",1,1,1,14,0,0,0,1,0.32,0.303,0.26,0.2537,51,229,280,"January","Sunday","2 PM"
"9448",9330,9330,"1/29/12",1,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836,68,242,310,"January","Sunday","3 PM"
"9449",9331,9331,"1/29/12",1,1,1,16,0,0,0,1,0.36,0.3333,0.21,0.4179,54,268,322,"January","Sunday","4 PM"
"9450",9332,9332,"1/29/12",1,1,1,17,0,0,0,1,0.36,0.3333,0.21,0.4179,33,201,234,"January","Sunday","5 PM"
"9451",9333,9333,"1/29/12",1,1,1,18,0,0,0,1,0.34,0.303,0.23,0.3582,17,151,168,"January","Sunday","6 PM"
"9452",9334,9334,"1/29/12",1,1,1,19,0,0,0,1,0.32,0.303,0.29,0.2537,14,145,159,"January","Sunday","7 PM"
"9453",9335,9335,"1/29/12",1,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239,13,98,111,"January","Sunday","8 PM"
"9454",9336,9336,"1/29/12",1,1,1,21,0,0,0,1,0.3,0.2879,0.33,0.2836,0,69,69,"January","Sunday","9 PM"
"9455",9337,9337,"1/29/12",1,1,1,22,0,0,0,1,0.32,0.2879,0.26,0.3881,7,57,64,"January","Sunday","10 PM"
"9456",9338,9338,"1/29/12",1,1,1,23,0,0,0,1,0.3,0.2727,0.33,0.3284,4,21,25,"January","Sunday","11 PM"
"9457",9339,9339,"1/30/12",1,1,1,0,0,1,1,2,0.32,0.2879,0.26,0.4179,0,10,10,"January","Monday","12 AM"
